"b","dataset","n_models","models","weights","distance_meas","distance_est","var_pred","r2","bias","lower_CI","upper_CI","mae","rmse"
891,"natalia_oliveira_2023",9,"[32] Soares, Pereira 2011; [30] Osses et al. 2010; [15] Masmoudi et al. 2008; [42] Britto et al. 2013; [13] Chetta et al. 2006; [43] Rao et al. 2013; [48] Fernandes et al. 2016; [37] Hill et al. 2011; [20] Jenkins et al. 2009","-0.0121;-0.0477;0.1413;0.304;0.1213;0.0197;0.0905;0.1597;0.2234",675.157894736842,658.131418691175,1459.06739304255,0.277933119835837,-17.0264760456676,-170.494066305416,116.710300596528,57.7520854491758,75.8757719450859
892,"natalia_oliveira_2023",27,"[10] Camarri et al. 2006; [43] Rao et al. 2013; [42] Britto et al. 2013; [48] Fernandes et al. 2016; [34] Dourado, Vidotto, Guerra 2011; [13] Chetta et al. 2006; [28] Ben Saad et al. 2009; [55] Almeida et al. 2019; [47] Nusdwinuringtyas et al, 2014; [20] Jenkins et al. 2009; [30] Osses et al. 2010; [40] Britto et al. 2013; [58] Delbressine et al. 2023; [54] Almeida et al. 2019; [45] Kim et al. 2014; [04] Troosters, Gosselink & Decramer 1999; [06] Gibbons et al. 2001; [18] Iwama et al. 2009; [09] Camarri et al. 2006; [02] Enright & Sherrill 1998; [07] Enrigth et al. 2003; [27] Alameri et al. 2009; [32] Soares, Pereira 2011; [37] Hill et al. 2011; [50] Zou et al. 2017; [15] Masmoudi et al. 2008; [26] Jenkins et al. 2009","-0.4116;-0.1138;0.165;0.2289;0.0756;-0.4887;0.7956;0.0771;0.1975;-0.0478;-0.0157;-0.3481;-0.0697;-0.2575;0.2893;0.0459;-0.4782;0.2705;0.2489;0.6756;-0.0324;0.5572;-0.1781;0.1647;-0.1527;-0.1523;-0.0451",675.631578947368,562.004816850741,1695.17937593374,0.364172953868351,-113.626762096628,-247.036957858717,-7.54203035766017,115.268184259504,133.583421326064
893,"natalia_oliveira_2023",7,"[55] Almeida et al. 2019; [32] Soares, Pereira 2011; [58] Delbressine et al. 2023; [06] Gibbons et al. 2001; [09] Camarri et al. 2006; [27] Alameri et al. 2009; [15] Masmoudi et al. 2008","0.2834;-0.4225;0.3855;0.0734;0.2824;0.2458;0.1519",674.021052631579,665.739319332985,790.021033083648,0.203805330543532,-8.28173329859364,-126.251819550982,136.091595791333,54.4634266702954,70.8688862779452
894,"natalia_oliveira_2023",13,"[40] Britto et al. 2013; [43] Rao et al. 2013; [48] Fernandes et al. 2016; [20] Jenkins et al. 2009; [47] Nusdwinuringtyas et al, 2014; [37] Hill et al. 2011; [27] Alameri et al. 2009; [42] Britto et al. 2013; [54] Almeida et al. 2019; [13] Chetta et al. 2006; [09] Camarri et al. 2006; [04] Troosters, Gosselink & Decramer 1999; [07] Enrigth et al. 2003","0.0096;-0.8174;0.0136;-0.2117;0.8144;0.3716;0.586;0.169;-0.0625;-0.8547;0.0498;0.6992;0.2332",683.605263157895,797.272773686537,1201.53342085129,0.319596151200597,113.667510528642,-4.80346312606832,234.405037599211,116.286698911455,130.010933393072
895,"natalia_oliveira_2023",25,"[13] Chetta et al. 2006; [50] Zou et al. 2017; [43] Rao et al. 2013; [37] Hill et al. 2011; [32] Soares, Pereira 2011; [54] Almeida et al. 2019; [15] Masmoudi et al. 2008; [18] Iwama et al. 2009; [34] Dourado, Vidotto, Guerra 2011; [42] Britto et al. 2013; [27] Alameri et al. 2009; [45] Kim et al. 2014; [10] Camarri et al. 2006; [55] Almeida et al. 2019; [07] Enrigth et al. 2003; [04] Troosters, Gosselink & Decramer 1999; [58] Delbressine et al. 2023; [20] Jenkins et al. 2009; [47] Nusdwinuringtyas et al, 2014; [40] Britto et al. 2013; [28] Ben Saad et al. 2009; [06] Gibbons et al. 2001; [26] Jenkins et al. 2009; [02] Enright & Sherrill 1998; [30] Osses et al. 2010","-0.4896;-0.1109;-0.093;0.2368;-0.183;-0.3012;-0.1547;0.3182;0.0582;0.2003;0.6239;0.3512;-0.3379;0.094;-0.0341;0.0321;-0.073;-0.047;0.2407;-0.3496;0.8206;-0.4698;-0.024;0.7125;-0.0209",670.915789473684,584.629638145341,1547.95968777756,0.206025660165585,-86.2861513283432,-240.521143750691,72.3145033396772,97.0944457742951,116.108350666653
896,"natalia_oliveira_2023",26,"[18] Iwama et al. 2009; [50] Zou et al. 2017; [48] Fernandes et al. 2016; [04] Troosters, Gosselink & Decramer 1999; [26] Jenkins et al. 2009; [02] Enright & Sherrill 1998; [54] Almeida et al. 2019; [07] Enrigth et al. 2003; [13] Chetta et al. 2006; [10] Camarri et al. 2006; [55] Almeida et al. 2019; [43] Rao et al. 2013; [09] Camarri et al. 2006; [47] Nusdwinuringtyas et al, 2014; [15] Masmoudi et al. 2008; [45] Kim et al. 2014; [20] Jenkins et al. 2009; [27] Alameri et al. 2009; [40] Britto et al. 2013; [28] Ben Saad et al. 2009; [37] Hill et al. 2011; [34] Dourado, Vidotto, Guerra 2011; [32] Soares, Pereira 2011; [06] Gibbons et al. 2001; [42] Britto et al. 2013; [58] Delbressine et al. 2023","0.3402;-0.2122;0.2824;0.1383;-0.0561;0.7793;-0.308;-0.028;-0.5793;-0.4602;0.0515;-0.1624;0.2223;0.3636;-0.143;0.2936;-0.0547;0.6203;-0.3828;0.8673;0.1369;0.0459;-0.2395;-0.5649;0.1102;-0.0607",682.636842105263,541.855553340876,2052.94934497982,0.274388288302861,-140.781288764387,-270.417517812165,-8.19770419539236,141.881449483927,157.002428975836
897,"natalia_oliveira_2023",15,"[27] Alameri et al. 2009; [47] Nusdwinuringtyas et al, 2014; [40] Britto et al. 2013; [55] Almeida et al. 2019; [43] Rao et al. 2013; [18] Iwama et al. 2009; [07] Enrigth et al. 2003; [10] Camarri et al. 2006; [54] Almeida et al. 2019; [04] Troosters, Gosselink & Decramer 1999; [13] Chetta et al. 2006; [06] Gibbons et al. 2001; [30] Osses et al. 2010; [15] Masmoudi et al. 2008; [48] Fernandes et al. 2016","0.4134;0.7758;-0.0619;0.181;-0.5679;0.1069;0.3374;-0.2908;-0.125;0.7686;-0.5329;0.0338;-0.0813;-0.0229;0.0659",672.694736842105,701.740451607439,1037.12012573663,0.222049187182454,29.0457147653337,-99.9165217671748,182.31410310163,60.8474768838858,80.462607097652
898,"natalia_oliveira_2023",1,"[50] Zou et al. 2017","1",671.805263157895,620.880031578947,681.26354037995,0.156391562038008,-50.9252315789473,-179.475675,80.7788750000002,71.7862526315789,90.5748247145042
899,"natalia_oliveira_2023",18,"[55] Almeida et al. 2019; [32] Soares, Pereira 2011; [42] Britto et al. 2013; [47] Nusdwinuringtyas et al, 2014; [37] Hill et al. 2011; [58] Delbressine et al. 2023; [40] Britto et al. 2013; [02] Enright & Sherrill 1998; [27] Alameri et al. 2009; [48] Fernandes et al. 2016; [43] Rao et al. 2013; [07] Enrigth et al. 2003; [15] Masmoudi et al. 2008; [18] Iwama et al. 2009; [50] Zou et al. 2017; [45] Kim et al. 2014; [13] Chetta et al. 2006; [26] Jenkins et al. 2009","0.0884;-0.523;0.0887;0.9022;0.2361;0.0701;-0.4945;1.1785;0.7643;-0.4218;-0.4596;0.2508;0.0034;-0.3723;-0.2832;0.4107;-0.3417;-0.0969",672.173684210526,712.407662140404,909.067584222286,0.248449828511427,40.2339779298774,-78.9874546119947,184.404596695222,64.130625227328,80.2932243012478
900,"natalia_oliveira_2023",16,"[37] Hill et al. 2011; [40] Britto et al. 2013; [27] Alameri et al. 2009; [10] Camarri et al. 2006; [54] Almeida et al. 2019; [18] Iwama et al. 2009; [55] Almeida et al. 2019; [30] Osses et al. 2010; [15] Masmoudi et al. 2008; [28] Ben Saad et al. 2009; [04] Troosters, Gosselink & Decramer 1999; [42] Britto et al. 2013; [45] Kim et al. 2014; [02] Enright & Sherrill 1998; [20] Jenkins et al. 2009; [07] Enrigth et al. 2003","0.0297;-0.423;0.603;-0.4575;-0.3022;0.1283;0.1352;-0.0951;-0.2399;0.5909;0.0822;0.0855;0.262;0.8362;-0.0978;-0.1374",682.436842105263,576.095296119164,1801.60255243141,0.229579107950308,-106.341545986099,-287.426481301423,32.6813326645241,110.436829851616,131.817872427565
901,"natalia_oliveira_2023",16,"[18] Iwama et al. 2009; [28] Ben Saad et al. 2009; [09] Camarri et al. 2006; [40] Britto et al. 2013; [04] Troosters, Gosselink & Decramer 1999; [07] Enrigth et al. 2003; [32] Soares, Pereira 2011; [30] Osses et al. 2010; [26] Jenkins et al. 2009; [20] Jenkins et al. 2009; [48] Fernandes et al. 2016; [15] Masmoudi et al. 2008; [06] Gibbons et al. 2001; [42] Britto et al. 2013; [37] Hill et al. 2011; [45] Kim et al. 2014","0.3628;0.7551;0.1136;-0.321;-0.0083;0.0428;-0.2608;0.1039;0.0038;0.0321;0.3054;-0.1391;-0.7823;0.1765;0.31;0.3055",675.731578947368,638.185638427326,1762.25747082797,0.200210057576706,-37.5459405200425,-174.273692611572,91.8314227842681,62.0486263899664,82.4346547500657
902,"natalia_oliveira_2023",19,"[07] Enrigth et al. 2003; [13] Chetta et al. 2006; [04] Troosters, Gosselink & Decramer 1999; [40] Britto et al. 2013; [30] Osses et al. 2010; [20] Jenkins et al. 2009; [18] Iwama et al. 2009; [06] Gibbons et al. 2001; [32] Soares, Pereira 2011; [27] Alameri et al. 2009; [37] Hill et al. 2011; [48] Fernandes et al. 2016; [42] Britto et al. 2013; [34] Dourado, Vidotto, Guerra 2011; [55] Almeida et al. 2019; [58] Delbressine et al. 2023; [50] Zou et al. 2017; [28] Ben Saad et al. 2009; [15] Masmoudi et al. 2008","0.1214;-0.531;0.1991;-0.2941;0.0041;-0.0739;0.3183;-0.3824;-0.2471;0.6236;0.2739;0.2576;0.2026;0.052;0.1496;0.0504;-0.2792;0.6249;-0.0699",675.236842105263,609.418589141915,2080.05184307519,0.301737364009312,-65.8182529633478,-205.583299327665,37.3332176196394,70.787883865816,89.529021030679
903,"natalia_oliveira_2023",24,"[26] Jenkins et al. 2009; [47] Nusdwinuringtyas et al, 2014; [13] Chetta et al. 2006; [10] Camarri et al. 2006; [32] Soares, Pereira 2011; [09] Camarri et al. 2006; [02] Enright & Sherrill 1998; [40] Britto et al. 2013; [43] Rao et al. 2013; [30] Osses et al. 2010; [18] Iwama et al. 2009; [20] Jenkins et al. 2009; [55] Almeida et al. 2019; [54] Almeida et al. 2019; [37] Hill et al. 2011; [48] Fernandes et al. 2016; [42] Britto et al. 2013; [06] Gibbons et al. 2001; [04] Troosters, Gosselink & Decramer 1999; [27] Alameri et al. 2009; [07] Enrigth et al. 2003; [58] Delbressine et al. 2023; [50] Zou et al. 2017; [28] Ben Saad et al. 2009","-0.0688;0.3747;-0.6045;-0.4154;-0.2389;0.3497;0.8487;-0.3932;-0.2031;-0.0528;0.2946;-0.0784;0.1182;-0.2986;0.1177;0.2309;0.1735;-0.5421;0.134;0.826;-0.0468;-0.0875;-0.2331;0.7951",675.984210526316,526.931029981161,1813.2440643472,0.241894497990279,-149.053180545154,-296.823928636113,-18.7472135045928,149.973091622845,164.449204969429
904,"natalia_oliveira_2023",3,"[55] Almeida et al. 2019; [45] Kim et al. 2014; [32] Soares, Pereira 2011","0.4009;0.384;0.2151",670.826315789474,655.432628744004,682.184035453429,0.194659588099813,-15.3936870454699,-174.361471321053,111.853643532231,53.8094348066866,71.3341325203257
905,"natalia_oliveira_2023",27,"[28] Ben Saad et al. 2009; [55] Almeida et al. 2019; [26] Jenkins et al. 2009; [09] Camarri et al. 2006; [34] Dourado, Vidotto, Guerra 2011; [43] Rao et al. 2013; [02] Enright & Sherrill 1998; [15] Masmoudi et al. 2008; [58] Delbressine et al. 2023; [10] Camarri et al. 2006; [42] Britto et al. 2013; [30] Osses et al. 2010; [27] Alameri et al. 2009; [45] Kim et al. 2014; [20] Jenkins et al. 2009; [13] Chetta et al. 2006; [04] Troosters, Gosselink & Decramer 1999; [06] Gibbons et al. 2001; [18] Iwama et al. 2009; [37] Hill et al. 2011; [48] Fernandes et al. 2016; [32] Soares, Pereira 2011; [47] Nusdwinuringtyas et al, 2014; [40] Britto et al. 2013; [54] Almeida et al. 2019; [50] Zou et al. 2017; [07] Enrigth et al. 2003","0.7975;0.0493;-0.0556;0.2335;0.039;-0.1503;0.7442;-0.1432;-0.0541;-0.391;0.1171;-0.0384;0.6096;0.3083;-0.0629;-0.5201;0.1286;-0.4925;0.272;0.1736;0.2225;-0.2451;0.2979;-0.365;-0.2815;-0.1878;-0.0056",679.01052631579,563.335047441496,1781.20855089722,0.274361652638102,-115.675478874293,-237.72034689952,7.45964449531224,119.02303316247,133.855963167952
906,"natalia_oliveira_2023",27,"[54] Almeida et al. 2019; [27] Alameri et al. 2009; [07] Enrigth et al. 2003; [48] Fernandes et al. 2016; [20] Jenkins et al. 2009; [04] Troosters, Gosselink & Decramer 1999; [43] Rao et al. 2013; [09] Camarri et al. 2006; [28] Ben Saad et al. 2009; [26] Jenkins et al. 2009; [02] Enright & Sherrill 1998; [30] Osses et al. 2010; [15] Masmoudi et al. 2008; [06] Gibbons et al. 2001; [45] Kim et al. 2014; [34] Dourado, Vidotto, Guerra 2011; [10] Camarri et al. 2006; [13] Chetta et al. 2006; [47] Nusdwinuringtyas et al, 2014; [55] Almeida et al. 2019; [58] Delbressine et al. 2023; [37] Hill et al. 2011; [32] Soares, Pereira 2011; [50] Zou et al. 2017; [18] Iwama et al. 2009; [42] Britto et al. 2013; [40] Britto et al. 2013","-0.3346;0.6203;-0.0126;0.1644;-0.0173;0.2107;-0.2276;0.2048;0.7083;0.0163;0.7799;-0.027;-0.1023;-0.3852;0.2638;0.1099;-0.4899;-0.5365;0.498;0.1022;-0.038;0.058;-0.2755;-0.2757;0.2285;0.1604;-0.4033",676.421052631579,576.758331122139,1906.93386459406,0.232016538833875,-99.6627215094404,-225.548398115791,3.21109509709824,102.550327810806,120.142738238476
907,"natalia_oliveira_2023",17,"[15] Masmoudi et al. 2008; [04] Troosters, Gosselink & Decramer 1999; [37] Hill et al. 2011; [54] Almeida et al. 2019; [26] Jenkins et al. 2009; [40] Britto et al. 2013; [45] Kim et al. 2014; [20] Jenkins et al. 2009; [34] Dourado, Vidotto, Guerra 2011; [32] Soares, Pereira 2011; [55] Almeida et al. 2019; [43] Rao et al. 2013; [13] Chetta et al. 2006; [42] Britto et al. 2013; [18] Iwama et al. 2009; [47] Nusdwinuringtyas et al, 2014; [09] Camarri et al. 2006","-0.0858;0.6198;0.4211;-0.0182;0.01;-0.0896;0.191;-0.0615;0.0954;-0.373;0.2504;-0.4783;-0.6281;0.1523;0.1507;0.5534;0.2904",669.668421052632,873.048063542412,1336.82275542887,0.340134912847829,203.379642489781,60.9234389571778,349.967526824911,205.108187197208,215.161715940171
908,"natalia_oliveira_2023",14,"[06] Gibbons et al. 2001; [43] Rao et al. 2013; [02] Enright & Sherrill 1998; [27] Alameri et al. 2009; [26] Jenkins et al. 2009; [15] Masmoudi et al. 2008; [55] Almeida et al. 2019; [34] Dourado, Vidotto, Guerra 2011; [58] Delbressine et al. 2023; [42] Britto et al. 2013; [04] Troosters, Gosselink & Decramer 1999; [47] Nusdwinuringtyas et al, 2014; [09] Camarri et al. 2006; [20] Jenkins et al. 2009","-0.4712;-0.9011;1.2245;0.6373;-0.2173;-0.2995;0.0521;-0.3177;-0.1932;0.1309;0.746;0.7717;0.2516;-0.4142",673.552631578947,703.617500936278,1317.49003317763,0.212398291293818,30.0648693573311,-93.0006887274693,161.639348342862,55.3020043189086,69.6260900818747
909,"natalia_oliveira_2023",5,"[07] Enrigth et al. 2003; [43] Rao et al. 2013; [30] Osses et al. 2010; [18] Iwama et al. 2009; [40] Britto et al. 2013","0.3136;0.1967;-0.0023;0.2869;0.2051",675.468421052632,579.637828992966,1051.96114206692,0.169119328466843,-95.8305920596656,-255.414554923499,25.5481056418928,99.5081087241077,119.806498378117
910,"natalia_oliveira_2023",10,"[06] Gibbons et al. 2001; [42] Britto et al. 2013; [10] Camarri et al. 2006; [55] Almeida et al. 2019; [50] Zou et al. 2017; [40] Britto et al. 2013; [18] Iwama et al. 2009; [02] Enright & Sherrill 1998; [32] Soares, Pereira 2011; [07] Enrigth et al. 2003","0.2534;0.1808;0.421;0.2098;0.083;-0.4682;0.1595;0.6975;-0.3614;-0.1754",671.973684210526,749.946752518788,1678.9774310234,0.226577871905272,77.9730683082612,-47.4097618349655,218.412715924739,88.6822401855176,108.587709449475
911,"natalia_oliveira_2023",20,"[26] Jenkins et al. 2009; [50] Zou et al. 2017; [02] Enright & Sherrill 1998; [54] Almeida et al. 2019; [32] Soares, Pereira 2011; [10] Camarri et al. 2006; [18] Iwama et al. 2009; [30] Osses et al. 2010; [15] Masmoudi et al. 2008; [04] Troosters, Gosselink & Decramer 1999; [55] Almeida et al. 2019; [42] Britto et al. 2013; [43] Rao et al. 2013; [34] Dourado, Vidotto, Guerra 2011; [06] Gibbons et al. 2001; [47] Nusdwinuringtyas et al, 2014; [09] Camarri et al. 2006; [40] Britto et al. 2013; [28] Ben Saad et al. 2009; [45] Kim et al. 2014","0.0835;-0.2756;0.6548;-0.1957;-0.1469;-0.3599;0.1984;-0.0154;-0.1699;0.0833;0.0835;0.206;-0.2564;0.1827;-0.4038;0.4557;0.425;-0.3475;0.4084;0.3898",671.768421052632,667.472606806462,1346.45402928106,0.234986495681715,-4.29581424616921,-124.655434837686,125.644646916069,46.0604705418918,60.6852041741846
912,"natalia_oliveira_2023",11,"[55] Almeida et al. 2019; [58] Delbressine et al. 2023; [15] Masmoudi et al. 2008; [28] Ben Saad et al. 2009; [54] Almeida et al. 2019; [45] Kim et al. 2014; [13] Chetta et al. 2006; [34] Dourado, Vidotto, Guerra 2011; [30] Osses et al. 2010; [04] Troosters, Gosselink & Decramer 1999; [18] Iwama et al. 2009","0.2026;0.0809;-0.1175;0.4966;-0.3209;0.4369;-0.7201;0.152;0.0844;0.1712;0.5339",666,698.149788856038,1731.3702262215,0.279599892010059,32.149788856038,-99.842612871804,160.050780516325,57.325910794856,72.2347318877701
913,"natalia_oliveira_2023",7,"[28] Ben Saad et al. 2009; [42] Britto et al. 2013; [50] Zou et al. 2017; [54] Almeida et al. 2019; [47] Nusdwinuringtyas et al, 2014; [30] Osses et al. 2010; [27] Alameri et al. 2009","0.2774;0.2233;-0.3169;-0.027;0.1038;0.2731;0.4663",673.91052631579,593.16073315689,1671.6704186621,0.222217559362404,-80.7497931588994,-191.466931743505,43.4497540832887,87.8257789331965,105.79650748431
914,"natalia_oliveira_2023",8,"[40] Britto et al. 2013; [32] Soares, Pereira 2011; [42] Britto et al. 2013; [47] Nusdwinuringtyas et al, 2014; [20] Jenkins et al. 2009; [15] Masmoudi et al. 2008; [02] Enright & Sherrill 1998; [18] Iwama et al. 2009","-0.2678;-0.1482;0.1626;0.6328;0.0286;0.0044;0.7411;-0.1536",678.426315789474,633.276263707251,1135.55477019249,0.149656374160347,-45.1500520822228,-243.185066747369,94.8329974141985,68.5823335000883,94.7846966500505
915,"natalia_oliveira_2023",23,"[47] Nusdwinuringtyas et al, 2014; [18] Iwama et al. 2009; [34] Dourado, Vidotto, Guerra 2011; [09] Camarri et al. 2006; [43] Rao et al. 2013; [28] Ben Saad et al. 2009; [06] Gibbons et al. 2001; [27] Alameri et al. 2009; [30] Osses et al. 2010; [55] Almeida et al. 2019; [50] Zou et al. 2017; [32] Soares, Pereira 2011; [02] Enright & Sherrill 1998; [13] Chetta et al. 2006; [40] Britto et al. 2013; [07] Enrigth et al. 2003; [45] Kim et al. 2014; [42] Britto et al. 2013; [04] Troosters, Gosselink & Decramer 1999; [37] Hill et al. 2011; [54] Almeida et al. 2019; [15] Masmoudi et al. 2008; [48] Fernandes et al. 2016","0.4236;0.3608;-0.0276;0.1171;-0.2205;0.8096;-0.5364;0.5979;-0.0966;0.1204;-0.2969;-0.3341;0.7821;-0.6271;-0.4854;-0.0196;0.2272;0.1588;0.1163;0.2149;-0.3882;-0.1921;0.2958",674.284210526316,618.44712529084,2175.574655354,0.202899754078502,-55.8370852354757,-192.302598804255,61.9053180410222,73.0433256049043,92.7850561802954
916,"natalia_oliveira_2023",4,"[45] Kim et al. 2014; [28] Ben Saad et al. 2009; [07] Enrigth et al. 2003; [34] Dourado, Vidotto, Guerra 2011","0.339;0.3816;0.139;0.1404",682.457894736842,675.69963549492,2500.55932953135,0.334222507881769,-6.75825924192162,-211.974711807647,126.794043216369,62.24928489003,81.176230088583
917,"natalia_oliveira_2023",2,"[42] Britto et al. 2013; [04] Troosters, Gosselink & Decramer 1999","0.5;0.5",678.194736842105,713.938407894737,2350.74572420973,0.15673670852967,35.7436710526315,-102.3355,190.9815,63.8134394736842,83.2966804689323
918,"natalia_oliveira_2023",1,"[10] Camarri et al. 2006","1",661.010526315789,748.657315789474,2026.450553868,0.221328511959335,87.6467894736842,-41.112,245.3,94.4672105263158,112.158273666467
919,"natalia_oliveira_2023",5,"[26] Jenkins et al. 2009; [13] Chetta et al. 2006; [47] Nusdwinuringtyas et al, 2014; [28] Ben Saad et al. 2009; [18] Iwama et al. 2009","0.276;-0.3958;0.3589;0.36;0.4007",666.315789473684,651.633498976028,1615.22296194997,0.216092338743488,-14.6822904976564,-129.177139038809,118.404829354892,48.9292343909819,66.6123015824213
920,"natalia_oliveira_2023",18,"[30] Osses et al. 2010; [37] Hill et al. 2011; [07] Enrigth et al. 2003; [47] Nusdwinuringtyas et al, 2014; [58] Delbressine et al. 2023; [28] Ben Saad et al. 2009; [27] Alameri et al. 2009; [50] Zou et al. 2017; [09] Camarri et al. 2006; [32] Soares, Pereira 2011; [15] Masmoudi et al. 2008; [18] Iwama et al. 2009; [45] Kim et al. 2014; [04] Troosters, Gosselink & Decramer 1999; [26] Jenkins et al. 2009; [54] Almeida et al. 2019; [06] Gibbons et al. 2001; [48] Fernandes et al. 2016","0.0975;0.4364;0.1174;0.2751;0.0396;0.842;0.8005;-0.6362;-0.044;-0.4275;-0.1768;0.4046;0.2286;0.1851;0.0275;-0.3955;-1.0961;0.3218",666.436842105263,495.930979069703,1760.49522948717,0.226245514682788,-170.50586303556,-310.754201159767,-47.7156805121989,170.58220334697,185.418591626482
921,"natalia_oliveira_2023",25,"[42] Britto et al. 2013; [18] Iwama et al. 2009; [32] Soares, Pereira 2011; [43] Rao et al. 2013; [28] Ben Saad et al. 2009; [37] Hill et al. 2011; [48] Fernandes et al. 2016; [47] Nusdwinuringtyas et al, 2014; [34] Dourado, Vidotto, Guerra 2011; [20] Jenkins et al. 2009; [02] Enright & Sherrill 1998; [13] Chetta et al. 2006; [10] Camarri et al. 2006; [55] Almeida et al. 2019; [45] Kim et al. 2014; [58] Delbressine et al. 2023; [15] Masmoudi et al. 2008; [54] Almeida et al. 2019; [26] Jenkins et al. 2009; [07] Enrigth et al. 2003; [27] Alameri et al. 2009; [04] Troosters, Gosselink & Decramer 1999; [40] Britto et al. 2013; [06] Gibbons et al. 2001; [30] Osses et al. 2010","0.1283;0.2711;-0.185;-0.1097;0.8803;0.2575;0.2295;0.2363;0.0741;-0.0483;0.7258;-0.5473;-0.3663;0.092;0.3815;-0.0924;-0.1812;-0.3556;-0.0151;-0.0346;0.6583;0.0357;-0.461;-0.5315;-0.0423",678.447368421053,552.631383645942,1500.25153828328,0.32419624714467,-125.815984775111,-280.30664161865,2.36406790601979,127.595453948802,144.575792003477
922,"natalia_oliveira_2023",11,"[50] Zou et al. 2017; [06] Gibbons et al. 2001; [37] Hill et al. 2011; [27] Alameri et al. 2009; [04] Troosters, Gosselink & Decramer 1999; [13] Chetta et al. 2006; [45] Kim et al. 2014; [09] Camarri et al. 2006; [32] Soares, Pereira 2011; [58] Delbressine et al. 2023; [28] Ben Saad et al. 2009","-0.2889;-0.4086;0.6341;0.8335;0.0882;-0.5803;0.3396;0.0234;-0.3634;0.0692;0.6533",671.405263157895,668.893112381673,2405.45812852541,0.209434309717567,-2.51215077622218,-175.669186939852,142.78380213031,61.9293917960221,81.1653609082872
923,"natalia_oliveira_2023",6,"[34] Dourado, Vidotto, Guerra 2011; [47] Nusdwinuringtyas et al, 2014; [06] Gibbons et al. 2001; [15] Masmoudi et al. 2008; [04] Troosters, Gosselink & Decramer 1999; [26] Jenkins et al. 2009","0.0949;0.6315;-0.2501;-0.0422;0.6807;-0.1148",671.784210526316,651.160372372619,1452.77562785356,0.186063138519914,-20.623838153697,-148.627858059526,111.889276895235,56.7831244651977,76.6350366827082
924,"natalia_oliveira_2023",19,"[18] Iwama et al. 2009; [47] Nusdwinuringtyas et al, 2014; [43] Rao et al. 2013; [20] Jenkins et al. 2009; [04] Troosters, Gosselink & Decramer 1999; [42] Britto et al. 2013; [30] Osses et al. 2010; [09] Camarri et al. 2006; [58] Delbressine et al. 2023; [34] Dourado, Vidotto, Guerra 2011; [40] Britto et al. 2013; [13] Chetta et al. 2006; [06] Gibbons et al. 2001; [15] Masmoudi et al. 2008; [32] Soares, Pereira 2011; [10] Camarri et al. 2006; [37] Hill et al. 2011; [07] Enrigth et al. 2003; [27] Alameri et al. 2009","-0.1067;0.7468;-0.6443;-0.061;0.7085;0.0901;-0.0394;0.1902;0.1911;0.0469;0.0472;-0.5827;-0.0677;0.0389;-0.4362;-0.3804;0.3137;0.3001;0.6449",679.489473684211,739.927356158896,1357.20614817,0.185465599280215,60.4378824746855,-50.6063492512,202.151237616069,73.1806006259425,91.0215230796408
925,"natalia_oliveira_2023",25,"[48] Fernandes et al. 2016; [26] Jenkins et al. 2009; [20] Jenkins et al. 2009; [09] Camarri et al. 2006; [10] Camarri et al. 2006; [06] Gibbons et al. 2001; [50] Zou et al. 2017; [34] Dourado, Vidotto, Guerra 2011; [02] Enright & Sherrill 1998; [07] Enrigth et al. 2003; [30] Osses et al. 2010; [54] Almeida et al. 2019; [47] Nusdwinuringtyas et al, 2014; [45] Kim et al. 2014; [18] Iwama et al. 2009; [28] Ben Saad et al. 2009; [55] Almeida et al. 2019; [58] Delbressine et al. 2023; [32] Soares, Pereira 2011; [15] Masmoudi et al. 2008; [04] Troosters, Gosselink & Decramer 1999; [43] Rao et al. 2013; [37] Hill et al. 2011; [42] Britto et al. 2013; [27] Alameri et al. 2009","0.2228;0.0069;-0.0203;0.2149;-0.543;-0.6147;-0.2279;0.0931;0.6032;-0.0814;-0.0166;-0.4335;0.2133;0.2301;0.2748;0.7566;0.0575;-0.0849;-0.1916;-0.1289;0.1245;-0.1825;0.0421;0.1452;0.5401",677.7,525.392253330075,1856.2253513998,0.184733880098706,-152.307746669925,-294.140953567049,-21.4566008142124,154.939925342843,168.731922406619
926,"natalia_oliveira_2023",26,"[30] Osses et al. 2010; [10] Camarri et al. 2006; [50] Zou et al. 2017; [42] Britto et al. 2013; [02] Enright & Sherrill 1998; [18] Iwama et al. 2009; [37] Hill et al. 2011; [55] Almeida et al. 2019; [27] Alameri et al. 2009; [58] Delbressine et al. 2023; [07] Enrigth et al. 2003; [34] Dourado, Vidotto, Guerra 2011; [06] Gibbons et al. 2001; [15] Masmoudi et al. 2008; [32] Soares, Pereira 2011; [45] Kim et al. 2014; [48] Fernandes et al. 2016; [40] Britto et al. 2013; [47] Nusdwinuringtyas et al, 2014; [28] Ben Saad et al. 2009; [26] Jenkins et al. 2009; [09] Camarri et al. 2006; [20] Jenkins et al. 2009; [43] Rao et al. 2013; [54] Almeida et al. 2019; [13] Chetta et al. 2006","-0.0502;-0.3124;-0.231;0.1338;0.7448;0.2106;0.2303;0.1153;0.597;-0.0141;0.0496;0.0326;-0.4769;-0.0979;-0.2474;0.2841;0.165;-0.3691;0.3216;0.7282;-0.0125;0.2513;-0.0573;-0.2027;-0.2627;-0.53",673.305263157895,592.674847560627,1833.23335945126,0.282987645141333,-80.6304155972682,-250.242868098212,41.7824563816679,85.9335158660113,107.212537403627
